SentenceID	Model	Smoothing	LogProbability
443	4-gram	add_k	-45.1243
444	4-gram	add_k	-45.1243
445	4-gram	add_k	-54.1491
446	4-gram	add_k	-45.1243
447	4-gram	add_k	-45.1243
448	4-gram	add_k	-45.1243
449	4-gram	add_k	-45.1243
450	4-gram	add_k	-36.0994
451	4-gram	add_k	-54.1491
452	4-gram	add_k	-36.0994
453	4-gram	add_k	-45.1243
454	4-gram	add_k	-45.1243
455	4-gram	add_k	-54.1491
456	4-gram	add_k	-45.1243
457	4-gram	add_k	-36.0994
458	4-gram	add_k	-45.1243
459	4-gram	add_k	-36.0994
460	4-gram	add_k	-45.1243
461	4-gram	add_k	-36.0994
462	4-gram	add_k	-36.0994
463	4-gram	add_k	-36.0994
464	4-gram	add_k	-36.0994
465	4-gram	add_k	-36.0994
466	4-gram	add_k	-45.1243
467	4-gram	add_k	-45.1243
468	4-gram	add_k	-36.0994
469	4-gram	add_k	-54.1491
470	4-gram	add_k	-54.1491
471	4-gram	add_k	-45.1243
472	4-gram	add_k	-45.1243
473	4-gram	add_k	-36.0994
474	4-gram	add_k	-45.1243
475	4-gram	add_k	-54.1491
476	4-gram	add_k	-45.1243
477	4-gram	add_k	-54.1491
478	4-gram	add_k	-45.1243
479	4-gram	add_k	-54.1491
480	4-gram	add_k	-45.1243
481	4-gram	add_k	-36.0994
482	4-gram	add_k	-54.1491
483	4-gram	add_k	-36.0994
484	4-gram	add_k	-45.1243
485	4-gram	add_k	-45.1243
486	4-gram	add_k	-36.0994
487	4-gram	add_k	-36.0994
488	4-gram	add_k	-54.1491
489	4-gram	add_k	-36.0994
490	4-gram	add_k	-45.1243
491	4-gram	add_k	-36.0994
492	4-gram	add_k	-45.1243
493	4-gram	add_k	-45.1243
494	4-gram	add_k	-45.1243
495	4-gram	add_k	-45.1243
496	4-gram	add_k	-36.0994
497	4-gram	add_k	-36.0994
498	4-gram	add_k	-36.0994
499	4-gram	add_k	-45.1243
500	4-gram	add_k	-54.1491
501	4-gram	add_k	-36.0994
502	4-gram	add_k	-54.1491
503	4-gram	add_k	-36.0994
504	4-gram	add_k	-45.1243
505	4-gram	add_k	-54.1491
506	4-gram	add_k	-54.1491
507	4-gram	add_k	-36.0994
508	4-gram	add_k	-45.1243
509	4-gram	add_k	-36.0994
510	4-gram	add_k	-36.0994
511	4-gram	add_k	-36.0994
512	4-gram	add_k	-54.1491
513	4-gram	add_k	-36.0994
514	4-gram	add_k	-36.0994
515	4-gram	add_k	-54.1491
516	4-gram	add_k	-45.1243
517	4-gram	add_k	-36.0994
518	4-gram	add_k	-54.1491
519	4-gram	add_k	-54.1491
520	4-gram	add_k	-45.1243
521	4-gram	add_k	-45.1243
522	4-gram	add_k	-54.1491
523	4-gram	add_k	-45.1243
524	4-gram	add_k	-45.1243
525	4-gram	add_k	-36.0994
526	4-gram	add_k	-36.0994
527	4-gram	add_k	-45.1243
528	4-gram	add_k	-45.1243
529	4-gram	add_k	-36.0994
530	4-gram	add_k	-54.1491
531	4-gram	add_k	-36.0994
532	4-gram	add_k	-45.1243
533	4-gram	add_k	-45.1243
534	4-gram	add_k	-54.1491
535	4-gram	add_k	-45.1243
536	4-gram	add_k	-36.0994
537	4-gram	add_k	-54.1491
538	4-gram	add_k	-45.1243
539	4-gram	add_k	-54.1491
540	4-gram	add_k	-36.0994
541	4-gram	add_k	-36.0994
542	4-gram	add_k	-36.0994
543	4-gram	add_k	-45.1243
544	4-gram	add_k	-36.0994
545	4-gram	add_k	-36.0994
546	4-gram	add_k	-36.0994
547	4-gram	add_k	-54.1491
548	4-gram	add_k	-36.0994
549	4-gram	add_k	-36.0994
550	4-gram	add_k	-36.0994
551	4-gram	add_k	-36.0994
552	4-gram	add_k	-36.0994
553	4-gram	add_k	-54.1491
554	4-gram	add_k	-45.1243
555	4-gram	add_k	-45.1243
556	4-gram	add_k	-36.0994
557	4-gram	add_k	-45.1243
558	4-gram	add_k	-54.1491
559	4-gram	add_k	-36.0994
560	4-gram	add_k	-36.0994
561	4-gram	add_k	-45.1243
562	4-gram	add_k	-36.0994
563	4-gram	add_k	-36.0994
564	4-gram	add_k	-36.0994
565	4-gram	add_k	-54.1491
566	4-gram	add_k	-45.1243
567	4-gram	add_k	-36.0994
568	4-gram	add_k	-36.0994
569	4-gram	add_k	-36.0994
570	4-gram	add_k	-54.1491
571	4-gram	add_k	-54.1491
572	4-gram	add_k	-36.0994
573	4-gram	add_k	-45.1243
574	4-gram	add_k	-54.1491
575	4-gram	add_k	-45.1243
576	4-gram	add_k	-54.1491
577	4-gram	add_k	-45.1243
578	4-gram	add_k	-45.1243
579	4-gram	add_k	-45.1243
580	4-gram	add_k	-54.1491
581	4-gram	add_k	-45.1243
582	4-gram	add_k	-45.1243
583	4-gram	add_k	-36.0994
584	4-gram	add_k	-45.1243
585	4-gram	add_k	-36.0994
586	4-gram	add_k	-45.1243
587	4-gram	add_k	-36.0994
588	4-gram	add_k	-54.1491
589	4-gram	add_k	-36.0994
590	4-gram	add_k	-36.0994
591	4-gram	add_k	-45.1243
592	4-gram	add_k	-54.1491
593	4-gram	add_k	-45.1243
594	4-gram	add_k	-45.1243
595	4-gram	add_k	-36.0994
596	4-gram	add_k	-45.1243
597	4-gram	add_k	-36.0994
598	4-gram	add_k	-45.1243
599	4-gram	add_k	-54.1491
600	4-gram	add_k	-54.1491
601	4-gram	add_k	-36.0994
602	4-gram	add_k	-45.1243
603	4-gram	add_k	-45.1243
604	4-gram	add_k	-45.1243
605	4-gram	add_k	-54.1491
606	4-gram	add_k	-54.1491
607	4-gram	add_k	-45.1243
608	4-gram	add_k	-36.0994
609	4-gram	add_k	-54.1491
610	4-gram	add_k	-45.1243
611	4-gram	add_k	-36.0994
612	4-gram	add_k	-45.1243
613	4-gram	add_k	-45.1243
614	4-gram	add_k	-36.0994
615	4-gram	add_k	-54.1491
616	4-gram	add_k	-45.1243
617	4-gram	add_k	-54.1491
618	4-gram	add_k	-54.1491
619	4-gram	add_k	-36.0994
620	4-gram	add_k	-45.1243
621	4-gram	add_k	-45.1243
622	4-gram	add_k	-45.1243
623	4-gram	add_k	-45.1243
624	4-gram	add_k	-45.1243
625	4-gram	add_k	-36.0994
626	4-gram	add_k	-36.0994
627	4-gram	add_k	-45.1243
628	4-gram	add_k	-36.0994
629	4-gram	add_k	-45.1243
630	4-gram	add_k	-45.1243
631	4-gram	add_k	-45.1243
632	4-gram	add_k	-45.1243
633	4-gram	add_k	-36.0994
634	4-gram	add_k	-36.0994
635	4-gram	add_k	-45.1243
636	4-gram	add_k	-36.0994
637	4-gram	add_k	-36.0994
638	4-gram	add_k	-45.1243
639	4-gram	add_k	-45.1243
640	4-gram	add_k	-36.0994
641	4-gram	add_k	-36.0994
642	4-gram	add_k	-36.0994
643	4-gram	add_k	-45.1243
644	4-gram	add_k	-45.1243
645	4-gram	add_k	-36.0994
646	4-gram	add_k	-36.0994
647	4-gram	add_k	-54.1491
648	4-gram	add_k	-36.0994
649	4-gram	add_k	-36.0994
650	4-gram	add_k	-36.0994
651	4-gram	add_k	-36.0994
652	4-gram	add_k	-36.0994
653	4-gram	add_k	-36.0994
654	4-gram	add_k	-45.1243
655	4-gram	add_k	-36.0994
656	4-gram	add_k	-45.1243
657	4-gram	add_k	-45.1243
658	4-gram	add_k	-54.1491
659	4-gram	add_k	-54.1491
660	4-gram	add_k	-36.0994
661	4-gram	add_k	-36.0994
662	4-gram	add_k	-45.1243
663	4-gram	add_k	-54.1491
664	4-gram	add_k	-36.0994
665	4-gram	add_k	-45.1243
666	4-gram	add_k	-54.1491
667	4-gram	add_k	-54.1491
668	4-gram	add_k	-45.1243
669	4-gram	add_k	-36.0994
670	4-gram	add_k	-45.1243
671	4-gram	add_k	-36.0994
672	4-gram	add_k	-54.1491
673	4-gram	add_k	-36.0994
674	4-gram	add_k	-36.0994
675	4-gram	add_k	-45.1243
676	4-gram	add_k	-45.1243
677	4-gram	add_k	-36.0994
678	4-gram	add_k	-36.0994
679	4-gram	add_k	-54.1491
680	4-gram	add_k	-36.0994
681	4-gram	add_k	-45.1243
682	4-gram	add_k	-36.0994
683	4-gram	add_k	-36.0994
684	4-gram	add_k	-54.1491
685	4-gram	add_k	-54.1491
686	4-gram	add_k	-36.0994
687	4-gram	add_k	-45.1243
688	4-gram	add_k	-36.0994
689	4-gram	add_k	-54.1491
690	4-gram	add_k	-36.0994
691	4-gram	add_k	-36.0994
692	4-gram	add_k	-54.1491
693	4-gram	add_k	-45.1243
694	4-gram	add_k	-45.1243
695	4-gram	add_k	-45.1243
696	4-gram	add_k	-36.0994
697	4-gram	add_k	-36.0994
698	4-gram	add_k	-54.1491
699	4-gram	add_k	-45.1243
700	4-gram	add_k	-45.1243
701	4-gram	add_k	-45.1243
702	4-gram	add_k	-45.1243
703	4-gram	add_k	-54.1491
704	4-gram	add_k	-45.1243
705	4-gram	add_k	-54.1491
706	4-gram	add_k	-36.0994
707	4-gram	add_k	-36.0994
708	4-gram	add_k	-36.0994
709	4-gram	add_k	-36.0994
710	4-gram	add_k	-45.1243
711	4-gram	add_k	-36.0994
712	4-gram	add_k	-45.1243
713	4-gram	add_k	-45.1243
714	4-gram	add_k	-45.1243
715	4-gram	add_k	-36.0994
716	4-gram	add_k	-45.1243
717	4-gram	add_k	-45.1243
718	4-gram	add_k	-36.0994
719	4-gram	add_k	-45.1243
720	4-gram	add_k	-36.0994
721	4-gram	add_k	-45.1243
722	4-gram	add_k	-36.0994
723	4-gram	add_k	-45.1243
724	4-gram	add_k	-36.0994
725	4-gram	add_k	-36.0994
726	4-gram	add_k	-45.1243
727	4-gram	add_k	-45.1243
728	4-gram	add_k	-54.1491
729	4-gram	add_k	-36.0994
730	4-gram	add_k	-45.1243
731	4-gram	add_k	-36.0994
732	4-gram	add_k	-45.1243
733	4-gram	add_k	-45.1243
734	4-gram	add_k	-54.1491
735	4-gram	add_k	-54.1491
736	4-gram	add_k	-36.0994
737	4-gram	add_k	-45.1243
738	4-gram	add_k	-45.1243
739	4-gram	add_k	-45.1243
740	4-gram	add_k	-36.0994
741	4-gram	add_k	-45.1243
742	4-gram	add_k	-45.1243
743	4-gram	add_k	-45.1243
744	4-gram	add_k	-36.0994
745	4-gram	add_k	-36.0994
746	4-gram	add_k	-54.1491
747	4-gram	add_k	-45.1243
748	4-gram	add_k	-54.1491
749	4-gram	add_k	-45.1243
750	4-gram	add_k	-36.0994
751	4-gram	add_k	-36.0994
752	4-gram	add_k	-45.1243
753	4-gram	add_k	-54.1491
754	4-gram	add_k	-45.1243
755	4-gram	add_k	-45.1243
756	4-gram	add_k	-45.1243
757	4-gram	add_k	-36.0994
758	4-gram	add_k	-54.1491
759	4-gram	add_k	-36.0994
760	4-gram	add_k	-45.1243
761	4-gram	add_k	-45.1243
762	4-gram	add_k	-36.0994
763	4-gram	add_k	-36.0994
764	4-gram	add_k	-45.1243
765	4-gram	add_k	-54.1491
766	4-gram	add_k	-36.0994
767	4-gram	add_k	-36.0994
768	4-gram	add_k	-36.0994
769	4-gram	add_k	-36.0994
770	4-gram	add_k	-45.1243
771	4-gram	add_k	-36.0994
772	4-gram	add_k	-54.1491
773	4-gram	add_k	-45.1243
774	4-gram	add_k	-45.1243
775	4-gram	add_k	-36.0994
776	4-gram	add_k	-45.1243
777	4-gram	add_k	-36.0994
778	4-gram	add_k	-45.1243
779	4-gram	add_k	-45.1243
780	4-gram	add_k	-45.1243
781	4-gram	add_k	-36.0994
782	4-gram	add_k	-36.0994
783	4-gram	add_k	-45.1243
784	4-gram	add_k	-45.1243
785	4-gram	add_k	-36.0994
786	4-gram	add_k	-54.1491
787	4-gram	add_k	-36.0994
788	4-gram	add_k	-45.1243
789	4-gram	add_k	-45.1243
790	4-gram	add_k	-36.0994
791	4-gram	add_k	-45.1243
792	4-gram	add_k	-36.0994
793	4-gram	add_k	-54.1491
794	4-gram	add_k	-36.0994
795	4-gram	add_k	-36.0994
796	4-gram	add_k	-45.1243
797	4-gram	add_k	-36.0994
798	4-gram	add_k	-36.0994
799	4-gram	add_k	-36.0994
800	4-gram	add_k	-45.1243
801	4-gram	add_k	-45.1243
802	4-gram	add_k	-36.0994
803	4-gram	add_k	-36.0994
804	4-gram	add_k	-45.1243
805	4-gram	add_k	-45.1243
806	4-gram	add_k	-36.0994
807	4-gram	add_k	-45.1243
808	4-gram	add_k	-36.0994
809	4-gram	add_k	-45.1243
810	4-gram	add_k	-63.1740
811	4-gram	add_k	-45.1243
812	4-gram	add_k	-36.0994
813	4-gram	add_k	-54.1491
814	4-gram	add_k	-54.1491
815	4-gram	add_k	-36.0994
816	4-gram	add_k	-54.1491
817	4-gram	add_k	-45.1243
818	4-gram	add_k	-36.0994
819	4-gram	add_k	-36.0994
820	4-gram	add_k	-36.0994
821	4-gram	add_k	-36.0994
822	4-gram	add_k	-45.1243
823	4-gram	add_k	-36.0994
824	4-gram	add_k	-54.1491
825	4-gram	add_k	-36.0994
826	4-gram	add_k	-45.1243
827	4-gram	add_k	-36.0994
828	4-gram	add_k	-54.1491
829	4-gram	add_k	-36.0994
830	4-gram	add_k	-36.0994
831	4-gram	add_k	-36.0994
832	4-gram	add_k	-45.1243
833	4-gram	add_k	-36.0994
834	4-gram	add_k	-45.1243
835	4-gram	add_k	-36.0994
836	4-gram	add_k	-54.1491
837	4-gram	add_k	-36.0994
838	4-gram	add_k	-45.1243
839	4-gram	add_k	-36.0994
840	4-gram	add_k	-36.0994
841	4-gram	add_k	-36.0994
842	4-gram	add_k	-45.1243
843	4-gram	add_k	-45.1243
844	4-gram	add_k	-36.0994
845	4-gram	add_k	-45.1243
846	4-gram	add_k	-45.1243
847	4-gram	add_k	-54.1491
848	4-gram	add_k	-45.1243
849	4-gram	add_k	-36.0994
850	4-gram	add_k	-36.0994
851	4-gram	add_k	-54.1491
852	4-gram	add_k	-45.1243
853	4-gram	add_k	-36.0994
854	4-gram	add_k	-45.1243
855	4-gram	add_k	-36.0994
856	4-gram	add_k	-36.0994
857	4-gram	add_k	-45.1243
858	4-gram	add_k	-45.1243
859	4-gram	add_k	-54.1491
860	4-gram	add_k	-54.1491
861	4-gram	add_k	-54.1491
862	4-gram	add_k	-54.1491
863	4-gram	add_k	-36.0994
864	4-gram	add_k	-45.1243
865	4-gram	add_k	-45.1243
866	4-gram	add_k	-36.0994
867	4-gram	add_k	-54.1491
868	4-gram	add_k	-45.1243
869	4-gram	add_k	-45.1243
870	4-gram	add_k	-54.1491
871	4-gram	add_k	-45.1243
872	4-gram	add_k	-45.1243
873	4-gram	add_k	-54.1491
874	4-gram	add_k	-45.1243
875	4-gram	add_k	-54.1491
876	4-gram	add_k	-45.1243
877	4-gram	add_k	-45.1243
878	4-gram	add_k	-36.0994
879	4-gram	add_k	-45.1243
880	4-gram	add_k	-45.1243
881	4-gram	add_k	-54.1491
882	4-gram	add_k	-54.1491
883	4-gram	add_k	-45.1243
884	4-gram	add_k	-36.0994
885	4-gram	add_k	-36.0994
886	4-gram	add_k	-45.1243
887	4-gram	add_k	-36.0994
888	4-gram	add_k	-54.1491
889	4-gram	add_k	-36.0994
890	4-gram	add_k	-36.0994
891	4-gram	add_k	-36.0994
892	4-gram	add_k	-54.1491
893	4-gram	add_k	-36.0994
894	4-gram	add_k	-45.1243
895	4-gram	add_k	-54.1491
896	4-gram	add_k	-36.0994
897	4-gram	add_k	-45.1243
898	4-gram	add_k	-36.0994
899	4-gram	add_k	-45.1243
900	4-gram	add_k	-45.1243
901	4-gram	add_k	-45.1243
902	4-gram	add_k	-63.1740
903	4-gram	add_k	-54.1491
904	4-gram	add_k	-36.0994
905	4-gram	add_k	-45.1243
906	4-gram	add_k	-54.1491
907	4-gram	add_k	-45.1243
908	4-gram	add_k	-36.0994
909	4-gram	add_k	-45.1243
910	4-gram	add_k	-36.0994
911	4-gram	add_k	-36.0994
912	4-gram	add_k	-54.1491
913	4-gram	add_k	-36.0994
914	4-gram	add_k	-36.0994
915	4-gram	add_k	-45.1243
916	4-gram	add_k	-36.0994
917	4-gram	add_k	-36.0994
918	4-gram	add_k	-45.1243
919	4-gram	add_k	-36.0994
920	4-gram	add_k	-36.0994
921	4-gram	add_k	-36.0994
922	4-gram	add_k	-54.1491
923	4-gram	add_k	-36.0994
924	4-gram	add_k	-45.1243
925	4-gram	add_k	-45.1243
926	4-gram	add_k	-45.1243
927	4-gram	add_k	-45.1243
928	4-gram	add_k	-45.1243
929	4-gram	add_k	-45.1243
930	4-gram	add_k	-45.1243
931	4-gram	add_k	-36.0994
932	4-gram	add_k	-36.0994
933	4-gram	add_k	-45.1243
934	4-gram	add_k	-45.1243
935	4-gram	add_k	-36.0994
936	4-gram	add_k	-45.1243
937	4-gram	add_k	-36.0994
938	4-gram	add_k	-45.1243
939	4-gram	add_k	-36.0994
940	4-gram	add_k	-45.1243
941	4-gram	add_k	-36.0994
942	4-gram	add_k	-36.0994
943	4-gram	add_k	-54.1491
944	4-gram	add_k	-54.1491
945	4-gram	add_k	-45.1243
946	4-gram	add_k	-54.1491
947	4-gram	add_k	-36.0994
948	4-gram	add_k	-36.0994
949	4-gram	add_k	-36.0994
950	4-gram	add_k	-54.1491
951	4-gram	add_k	-45.1243
952	4-gram	add_k	-45.1243
953	4-gram	add_k	-54.1491
954	4-gram	add_k	-45.1243
955	4-gram	add_k	-36.0994
956	4-gram	add_k	-36.0994
957	4-gram	add_k	-36.0994
958	4-gram	add_k	-54.1491
959	4-gram	add_k	-36.0994
960	4-gram	add_k	-54.1491
961	4-gram	add_k	-36.0994
962	4-gram	add_k	-36.0994
963	4-gram	add_k	-36.0994
964	4-gram	add_k	-36.0994
965	4-gram	add_k	-45.1243
966	4-gram	add_k	-36.0994
967	4-gram	add_k	-36.0994
968	4-gram	add_k	-45.1243
969	4-gram	add_k	-36.0994
970	4-gram	add_k	-45.1243
971	4-gram	add_k	-45.1243
972	4-gram	add_k	-36.0994
973	4-gram	add_k	-54.1491
974	4-gram	add_k	-36.0994
975	4-gram	add_k	-36.0994
976	4-gram	add_k	-45.1243
977	4-gram	add_k	-45.1243
978	4-gram	add_k	-45.1243
979	4-gram	add_k	-36.0994
980	4-gram	add_k	-45.1243
981	4-gram	add_k	-36.0994
982	4-gram	add_k	-36.0994
983	4-gram	add_k	-45.1243
984	4-gram	add_k	-36.0994
985	4-gram	add_k	-36.0994
986	4-gram	add_k	-45.1243
987	4-gram	add_k	-54.1491
988	4-gram	add_k	-36.0994
989	4-gram	add_k	-36.0994
990	4-gram	add_k	-54.1491
991	4-gram	add_k	-36.0994
992	4-gram	add_k	-36.0994
993	4-gram	add_k	-54.1491
994	4-gram	add_k	-36.0994
995	4-gram	add_k	-36.0994
996	4-gram	add_k	-45.1243
997	4-gram	add_k	-54.1491
998	4-gram	add_k	-54.1491
999	4-gram	add_k	-36.0994
1000	4-gram	add_k	-45.1243
1	4-gram	token_type	-40.8146
2	4-gram	token_type	-40.4092
3	4-gram	token_type	-60.2083
4	4-gram	token_type	-50.7142
5	4-gram	token_type	-50.7142
6	4-gram	token_type	-40.4092
7	4-gram	token_type	-50.7142
8	4-gram	token_type	-40.4092
9	4-gram	token_type	-50.7142
10	4-gram	token_type	-50.3087
11	4-gram	token_type	-40.4092
12	4-gram	token_type	-50.3087
13	4-gram	token_type	-40.4092
14	4-gram	token_type	-60.2083
15	4-gram	token_type	-40.4092
16	4-gram	token_type	-40.4092
17	4-gram	token_type	-40.4092
18	4-gram	token_type	-50.7142
19	4-gram	token_type	-50.7142
20	4-gram	token_type	-40.8146
21	4-gram	token_type	-50.7142
22	4-gram	token_type	-40.4092
23	4-gram	token_type	-50.7142
24	4-gram	token_type	-50.3087
25	4-gram	token_type	-50.3087
26	4-gram	token_type	-40.4092
27	4-gram	token_type	-40.4092
28	4-gram	token_type	-40.8146
29	4-gram	token_type	-40.8146
30	4-gram	token_type	-60.2083
31	4-gram	token_type	-40.8146
32	4-gram	token_type	-50.7142
33	4-gram	token_type	-60.2083
34	4-gram	token_type	-50.7142
35	4-gram	token_type	-50.7142
36	4-gram	token_type	-40.4092
37	4-gram	token_type	-50.7142
38	4-gram	token_type	-40.4092
39	4-gram	token_type	-40.8146
40	4-gram	token_type	-40.4092
41	4-gram	token_type	-50.7142
42	4-gram	token_type	-60.2083
43	4-gram	token_type	-50.7142
44	4-gram	token_type	-40.4092
45	4-gram	token_type	-50.3087
46	4-gram	token_type	-60.2083
47	4-gram	token_type	-40.4092
48	4-gram	token_type	-60.2083
49	4-gram	token_type	-40.8146
50	4-gram	token_type	-60.2083
51	4-gram	token_type	-50.7142
52	4-gram	token_type	-50.7142
53	4-gram	token_type	-60.2083
54	4-gram	token_type	-40.8146
55	4-gram	token_type	-50.7142
56	4-gram	token_type	-50.7142
57	4-gram	token_type	-50.7142
58	4-gram	token_type	-40.8146
59	4-gram	token_type	-50.3087
60	4-gram	token_type	-40.8146
61	4-gram	token_type	-40.8146
62	4-gram	token_type	-40.4092
63	4-gram	token_type	-40.8146
64	4-gram	token_type	-60.2083
65	4-gram	token_type	-40.4092
66	4-gram	token_type	-40.8146
67	4-gram	token_type	-40.8146
68	4-gram	token_type	-40.4092
69	4-gram	token_type	-60.2083
70	4-gram	token_type	-40.4092
71	4-gram	token_type	-40.8146
72	4-gram	token_type	-60.2083
73	4-gram	token_type	-40.4092
74	4-gram	token_type	-40.4092
75	4-gram	token_type	-40.8146
76	4-gram	token_type	-50.7142
77	4-gram	token_type	-40.4092
78	4-gram	token_type	-40.4092
79	4-gram	token_type	-40.4092
80	4-gram	token_type	-60.2083
81	4-gram	token_type	-50.7142
82	4-gram	token_type	-40.8146
83	4-gram	token_type	-50.7142
84	4-gram	token_type	-50.7142
85	4-gram	token_type	-50.7142
86	4-gram	token_type	-40.8146
87	4-gram	token_type	-40.4092
88	4-gram	token_type	-50.7142
89	4-gram	token_type	-40.8146
90	4-gram	token_type	-40.4092
91	4-gram	token_type	-40.4092
92	4-gram	token_type	-50.7142
93	4-gram	token_type	-40.4092
94	4-gram	token_type	-40.4092
95	4-gram	token_type	-50.7142
96	4-gram	token_type	-50.3087
97	4-gram	token_type	-40.4092
98	4-gram	token_type	-60.2083
99	4-gram	token_type	-50.7142
100	4-gram	token_type	-40.8146
101	4-gram	token_type	-50.7142
102	4-gram	token_type	-40.4092
103	4-gram	token_type	-40.4092
104	4-gram	token_type	-40.8146
105	4-gram	token_type	-60.2083
106	4-gram	token_type	-50.7142
107	4-gram	token_type	-60.2083
108	4-gram	token_type	-40.8146
109	4-gram	token_type	-60.2083
110	4-gram	token_type	-50.7142
111	4-gram	token_type	-40.8146
112	4-gram	token_type	-50.7142
113	4-gram	token_type	-50.3087
114	4-gram	token_type	-40.4092
115	4-gram	token_type	-50.3087
116	4-gram	token_type	-40.4092
117	4-gram	token_type	-40.4092
118	4-gram	token_type	-40.4092
119	4-gram	token_type	-50.3087
120	4-gram	token_type	-50.7142
121	4-gram	token_type	-40.8146
122	4-gram	token_type	-40.8146
123	4-gram	token_type	-60.2083
124	4-gram	token_type	-40.4092
125	4-gram	token_type	-50.7142
126	4-gram	token_type	-40.8146
127	4-gram	token_type	-60.2083
128	4-gram	token_type	-40.4092
129	4-gram	token_type	-40.8146
130	4-gram	token_type	-50.7142
131	4-gram	token_type	-40.4092
132	4-gram	token_type	-40.4092
133	4-gram	token_type	-60.2083
134	4-gram	token_type	-60.2083
135	4-gram	token_type	-50.7142
136	4-gram	token_type	-40.8146
137	4-gram	token_type	-40.8146
138	4-gram	token_type	-40.8146
139	4-gram	token_type	-40.8146
140	4-gram	token_type	-50.3087
141	4-gram	token_type	-50.3087
142	4-gram	token_type	-50.7142
143	4-gram	token_type	-40.4092
144	4-gram	token_type	-40.8146
145	4-gram	token_type	-40.4092
146	4-gram	token_type	-50.7142
147	4-gram	token_type	-40.8146
148	4-gram	token_type	-50.7142
149	4-gram	token_type	-40.8146
150	4-gram	token_type	-40.8146
151	4-gram	token_type	-40.4092
152	4-gram	token_type	-50.3087
153	4-gram	token_type	-60.2083
154	4-gram	token_type	-40.4092
155	4-gram	token_type	-40.4092
156	4-gram	token_type	-40.8146
157	4-gram	token_type	-60.2083
158	4-gram	token_type	-50.7142
159	4-gram	token_type	-50.3087
160	4-gram	token_type	-40.8146
161	4-gram	token_type	-50.7142
162	4-gram	token_type	-50.7142
163	4-gram	token_type	-40.8146
164	4-gram	token_type	-50.3087
165	4-gram	token_type	-50.3087
166	4-gram	token_type	-50.7142
167	4-gram	token_type	-40.8146
168	4-gram	token_type	-40.4092
169	4-gram	token_type	-50.7142
170	4-gram	token_type	-50.3087
171	4-gram	token_type	-50.7142
172	4-gram	token_type	-40.4092
173	4-gram	token_type	-60.2083
174	4-gram	token_type	-50.3087
175	4-gram	token_type	-60.2083
176	4-gram	token_type	-40.4092
177	4-gram	token_type	-50.7142
178	4-gram	token_type	-60.2083
179	4-gram	token_type	-40.8146
180	4-gram	token_type	-50.7142
181	4-gram	token_type	-50.7142
182	4-gram	token_type	-50.7142
183	4-gram	token_type	-50.7142
184	4-gram	token_type	-50.7142
185	4-gram	token_type	-50.7142
186	4-gram	token_type	-40.4092
187	4-gram	token_type	-40.4092
188	4-gram	token_type	-50.7142
189	4-gram	token_type	-50.7142
190	4-gram	token_type	-50.7142
191	4-gram	token_type	-60.2083
192	4-gram	token_type	-40.4092
193	4-gram	token_type	-50.7142
194	4-gram	token_type	-40.8146
195	4-gram	token_type	-40.4092
196	4-gram	token_type	-50.7142
197	4-gram	token_type	-60.2083
198	4-gram	token_type	-50.7142
199	4-gram	token_type	-50.7142
200	4-gram	token_type	-40.4092
201	4-gram	token_type	-50.7142
202	4-gram	token_type	-60.2083
203	4-gram	token_type	-60.2083
204	4-gram	token_type	-40.4092
205	4-gram	token_type	-50.7142
206	4-gram	token_type	-50.3087
207	4-gram	token_type	-60.2083
208	4-gram	token_type	-40.4092
209	4-gram	token_type	-50.3087
210	4-gram	token_type	-50.3087
211	4-gram	token_type	-50.3087
212	4-gram	token_type	-60.2083
213	4-gram	token_type	-60.2083
214	4-gram	token_type	-50.7142
215	4-gram	token_type	-40.4092
216	4-gram	token_type	-50.7142
217	4-gram	token_type	-40.8146
218	4-gram	token_type	-60.2083
219	4-gram	token_type	-50.3087
220	4-gram	token_type	-60.2083
221	4-gram	token_type	-60.2083
222	4-gram	token_type	-60.2083
223	4-gram	token_type	-70.5133
224	4-gram	token_type	-60.2083
225	4-gram	token_type	-50.7142
226	4-gram	token_type	-50.3087
227	4-gram	token_type	-40.8146
228	4-gram	token_type	-50.7142
229	4-gram	token_type	-60.2083
230	4-gram	token_type	-40.8146
231	4-gram	token_type	-50.7142
232	4-gram	token_type	-50.7142
233	4-gram	token_type	-50.3087
234	4-gram	token_type	-40.4092
235	4-gram	token_type	-70.5133
236	4-gram	token_type	-50.7142
237	4-gram	token_type	-50.7142
238	4-gram	token_type	-60.2083
239	4-gram	token_type	-40.8146
240	4-gram	token_type	-40.4092
241	4-gram	token_type	-40.8146
242	4-gram	token_type	-50.7142
243	4-gram	token_type	-50.3087
244	4-gram	token_type	-50.3087
245	4-gram	token_type	-40.4092
246	4-gram	token_type	-60.2083
247	4-gram	token_type	-60.2083
248	4-gram	token_type	-40.8146
249	4-gram	token_type	-50.7142
250	4-gram	token_type	-40.4092
251	4-gram	token_type	-40.4092
252	4-gram	token_type	-40.8146
253	4-gram	token_type	-50.7142
254	4-gram	token_type	-60.2083
255	4-gram	token_type	-40.8146
256	4-gram	token_type	-50.7142
257	4-gram	token_type	-60.2083
258	4-gram	token_type	-50.7142
259	4-gram	token_type	-60.2083
260	4-gram	token_type	-60.2083
261	4-gram	token_type	-40.4092
262	4-gram	token_type	-50.7142
263	4-gram	token_type	-50.7142
264	4-gram	token_type	-40.8146
